Model,Scenario,Region,Variable,Unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099
IIASA-WiC POP,SSP4,CRI,Population,million,3.48733687522906e-4,3.48733687522906e-4,3.48733687522906e-4,3.48733687522906e-4,3.48733687522906e-4,3.5138527103874403e-4,3.5138527103874403e-4,3.5138527103874403e-4,3.5138527103874403e-4,3.5138527103874403e-4,3.5250336606095894e-4,3.5250336606095894e-4,3.5250336606095894e-4,3.5250336606095894e-4,3.5250336606095894e-4,3.5288832625419747e-4,3.5288832625419747e-4,3.5288832625419747e-4,3.5288832625419747e-4,3.5288832625419747e-4,3.523028206938261e-4,3.523028206938261e-4,3.523028206938261e-4,3.523028206938261e-4,3.523028206938261e-4,3.506757927689925e-4,3.506757927689925e-4,3.506757927689925e-4,3.506757927689925e-4,3.506757927689925e-4,3.481172994123451e-4,3.481172994123451e-4,3.481172994123451e-4,3.481172994123451e-4,3.481172994123451e-4,3.449941276445858e-4,3.449941276445858e-4,3.449941276445858e-4,3.449941276445858e-4,3.449941276445858e-4,3.414989016107819e-4,3.414989016107819e-4,3.414989016107819e-4,3.414989016107819e-4,3.414989016107819e-4,3.368147617607896e-4,3.368147617607896e-4,3.368147617607896e-4,3.368147617607896e-4,3.368147617607896e-4,3.3086233702608376e-4,3.3086233702608376e-4,3.3086233702608376e-4,3.3086233702608376e-4,3.3086233702608376e-4,3.234794588428699e-4,3.234794588428699e-4,3.234794588428699e-4,3.234794588428699e-4,3.234794588428699e-4,3.148073087595888e-4,3.148073087595888e-4,3.148073087595888e-4,3.148073087595888e-4,3.148073087595888e-4,3.051168310237824e-4,3.051168310237824e-4,3.051168310237824e-4,3.051168310237824e-4,3.051168310237824e-4,2.9464672497632027e-4,2.9464672497632027e-4,2.9464672497632027e-4,2.9464672497632027e-4,2.9464672497632027e-4,2.83698043405747e-4,2.83698043405747e-4,2.83698043405747e-4,2.83698043405747e-4,2.83698043405747e-4
IIASA-WiC POP,SSP5,CRI,Population,million,3.51433731394636e-4,3.51433731394636e-4,3.51433731394636e-4,3.51433731394636e-4,3.51433731394636e-4,3.572860462207019e-4,3.572860462207019e-4,3.572860462207019e-4,3.572860462207019e-4,3.572860462207019e-4,3.625132190924791e-4,3.625132190924791e-4,3.625132190924791e-4,3.625132190924791e-4,3.625132190924791e-4,3.6735472983652316e-4,3.6735472983652316e-4,3.6735472983652316e-4,3.6735472983652316e-4,3.6735472983652316e-4,3.717587674004254e-4,3.717587674004254e-4,3.717587674004254e-4,3.717587674004254e-4,3.717587674004254e-4,3.753503343385264e-4,3.753503343385264e-4,3.753503343385264e-4,3.753503343385264e-4,3.753503343385264e-4,3.782315530763622e-4,3.782315530763622e-4,3.782315530763622e-4,3.782315530763622e-4,3.782315530763622e-4,3.804272703268651e-4,3.804272703268651e-4,3.804272703268651e-4,3.804272703268651e-4,3.804272703268651e-4,3.8209853767097815e-4,3.8209853767097815e-4,3.8209853767097815e-4,3.8209853767097815e-4,3.8209853767097815e-4,3.8256417849959987e-4,3.8256417849959987e-4,3.8256417849959987e-4,3.8256417849959987e-4,3.8256417849959987e-4,3.8188643963724166e-4,3.8188643963724166e-4,3.8188643963724166e-4,3.8188643963724166e-4,3.8188643963724166e-4,3.8010016248666553e-4,3.8010016248666553e-4,3.8010016248666553e-4,3.8010016248666553e-4,3.8010016248666553e-4,3.7602506687180675e-4,3.7602506687180675e-4,3.7602506687180675e-4,3.7602506687180675e-4,3.7602506687180675e-4,3.6978166909849944e-4,3.6978166909849944e-4,3.6978166909849944e-4,3.6978166909849944e-4,3.6978166909849944e-4,3.615461717421703e-4,3.615461717421703e-4,3.615461717421703e-4,3.615461717421703e-4,3.615461717421703e-4,3.509165045689868e-4,3.509165045689868e-4,3.509165045689868e-4,3.509165045689868e-4,3.509165045689868e-4
IIASA-WiC POP,SSP1,CUB,Population,million,7.335308167726999e-4,7.335308167726999e-4,7.335308167726999e-4,7.335308167726999e-4,7.335308167726999e-4,6.95558899142675e-4,6.95558899142675e-4,6.95558899142675e-4,6.95558899142675e-4,6.95558899142675e-4,6.600804858222373e-4,6.600804858222373e-4,6.600804858222373e-4,6.600804858222373e-4,6.600804858222373e-4,6.261039772573811e-4,6.261039772573811e-4,6.261039772573811e-4,6.261039772573811e-4,6.261039772573811e-4,5.934379745874216e-4,5.934379745874216e-4,5.934379745874216e-4,5.934379745874216e-4,5.934379745874216e-4,5.620751092989835e-4,5.620751092989835e-4,5.620751092989835e-4,5.620751092989835e-4,5.620751092989835e-4,5.315594668707956e-4,5.315594668707956e-4,5.315594668707956e-4,5.315594668707956e-4,5.315594668707956e-4,5.014945246077187e-4,5.014945246077187e-4,5.014945246077187e-4,5.014945246077187e-4,5.014945246077187e-4,4.717264665988914e-4,4.717264665988914e-4,4.717264665988914e-4,4.717264665988914e-4,4.717264665988914e-4,4.431528979441064e-4,4.431528979441064e-4,4.431528979441064e-4,4.431528979441064e-4,4.431528979441064e-4,4.166259983501587e-4,4.166259983501587e-4,4.166259983501587e-4,4.166259983501587e-4,4.166259983501587e-4,3.9216203681937577e-4,3.9216203681937577e-4,3.9216203681937577e-4,3.9216203681937577e-4,3.9216203681937577e-4,3.6892917878050683e-4,3.6892917878050683e-4,3.6892917878050683e-4,3.6892917878050683e-4,3.6892917878050683e-4,3.471377715409966e-4,3.471377715409966e-4,3.471377715409966e-4,3.471377715409966e-4,3.471377715409966e-4,3.264265502923274e-4,3.264265502923274e-4,3.264265502923274e-4,3.264265502923274e-4,3.264265502923274e-4,3.0551003641283357e-4,3.0551003641283357e-4,3.0551003641283357e-4,3.0551003641283357e-4,3.0551003641283357e-4
IIASA-WiC POP,SSP2,CUB,Population,million,7.278659912217378e-4,7.278659912217378e-4,7.278659912217378e-4,7.278659912217378e-4,7.278659912217378e-4,6.864398213546651e-4,6.864398213546651e-4,6.864398213546651e-4,6.864398213546651e-4,6.864398213546651e-4,6.471338926982422e-4,6.471338926982422e-4,6.471338926982422e-4,6.471338926982422e-4,6.471338926982422e-4,6.090869806648103e-4,6.090869806648103e-4,6.090869806648103e-4,6.090869806648103e-4,6.090869806648103e-4,5.72234994195707e-4,5.72234994195707e-4,5.72234994195707e-4,5.72234994195707e-4,5.72234994195707e-4,5.364153547853158e-4,5.364153547853158e-4,5.364153547853158e-4,5.364153547853158e-4,5.364153547853158e-4,5.014789318564219e-4,5.014789318564219e-4,5.014789318564219e-4,5.014789318564219e-4,5.014789318564219e-4,4.676016223607537e-4,4.676016223607537e-4,4.676016223607537e-4,4.676016223607537e-4,4.676016223607537e-4,4.350143631535315e-4,4.350143631535315e-4,4.350143631535315e-4,4.350143631535315e-4,4.350143631535315e-4,0.00040488775016383073,0.00040488775016383073,0.00040488775016383073,0.00040488775016383073,0.00040488775016383073,3.780620216625619e-4,3.780620216625619e-4,3.780620216625619e-4,3.780620216625619e-4,3.780620216625619e-4,3.548484659142324e-4,3.548484659142324e-4,3.548484659142324e-4,3.548484659142324e-4,3.548484659142324e-4,3.3494065060542944e-4,3.3494065060542944e-4,3.3494065060542944e-4,3.3494065060542944e-4,3.3494065060542944e-4,3.174542509453846e-4,3.174542509453846e-4,3.174542509453846e-4,3.174542509453846e-4,3.174542509453846e-4,3.0179705838927526e-4,3.0179705838927526e-4,3.0179705838927526e-4,3.0179705838927526e-4,3.0179705838927526e-4,2.8782864298034525e-4,2.8782864298034525e-4,2.8782864298034525e-4,2.8782864298034525e-4,2.8782864298034525e-4
IIASA-WiC POP,SSP3,CUB,Population,million,7.321696495029676e-4,7.321696495029676e-4,7.321696495029676e-4,7.321696495029676e-4,7.321696495029676e-4,6.942993443722896e-4,6.942993443722896e-4,6.942993443722896e-4,6.942993443722896e-4,6.942993443722896e-4,6.570913360484799e-4,6.570913360484799e-4,6.570913360484799e-4,6.570913360484799e-4,6.570913360484799e-4,6.205908276833264e-4,6.205908276833264e-4,6.205908276833264e-4,6.205908276833264e-4,6.205908276833264e-4,5.845445701988992e-4,5.845445701988992e-4,5.845445701988992e-4,5.845445701988992e-4,5.845445701988992e-4,5.491409286791504e-4,5.491409286791504e-4,5.491409286791504e-4,5.491409286791504e-4,5.491409286791504e-4,5.146818241686685e-4,5.146818241686685e-4,5.146818241686685e-4,5.146818241686685e-4,5.146818241686685e-4,4.8199510732617473e-4,4.8199510732617473e-4,4.8199510732617473e-4,4.8199510732617473e-4,4.8199510732617473e-4,4.5172477117862554e-4,4.5172477117862554e-4,4.5172477117862554e-4,4.5172477117862554e-4,4.5172477117862554e-4,4.2500551594568066e-4,4.2500551594568066e-4,4.2500551594568066e-4,4.2500551594568066e-4,4.2500551594568066e-4,4.022771866596733e-4,4.022771866596733e-4,4.022771866596733e-4,4.022771866596733e-4,4.022771866596733e-4,3.8304410192945937e-4,3.8304410192945937e-4,3.8304410192945937e-4,3.8304410192945937e-4,3.8304410192945937e-4,3.6666230041142503e-4,3.6666230041142503e-4,3.6666230041142503e-4,3.6666230041142503e-4,3.6666230041142503e-4,3.523906185449989e-4,3.523906185449989e-4,3.523906185449989e-4,3.523906185449989e-4,3.523906185449989e-4,3.401599987741388e-4,3.401599987741388e-4,3.401599987741388e-4,3.401599987741388e-4,3.401599987741388e-4,3.29831134936824e-4,3.29831134936824e-4,3.29831134936824e-4,3.29831134936824e-4,3.29831134936824e-4
IIASA-WiC POP,SSP4,CUB,Population,million,7.261502438931968e-4,7.261502438931968e-4,7.261502438931968e-4,7.261502438931968e-4,7.261502438931968e-4,0.00068247528516726815,0.00068247528516726815,0.00068247528516726815,0.00068247528516726815,0.00068247528516726815,6.398992875289908e-4,6.398992875289908e-4,6.398992875289908e-4,6.398992875289908e-4,6.398992875289908e-4,5.987926749323307e-4,5.987926749323307e-4,5.987926749323307e-4,5.987926749323307e-4,5.987926749323307e-4,5.586042126103471e-4,5.586042126103471e-4,5.586042126103471e-4,5.586042126103471e-4,5.586042126103471e-4,5.191678270635761e-4,5.191678270635761e-4,5.191678270635761e-4,5.191678270635761e-4,5.191678270635761e-4,4.8023740832317215e-4,4.8023740832317215e-4,4.8023740832317215e-4,4.8023740832317215e-4,4.8023740832317215e-4,4.4223644361080167e-4,4.4223644361080167e-4,4.4223644361080167e-4,4.4223644361080167e-4,4.4223644361080167e-4,4.0555333782961965e-4,4.0555333782961965e-4,4.0555333782961965e-4,4.0555333782961965e-4,4.0555333782961965e-4,3.712876809190852e-4,3.712876809190852e-4,3.712876809190852e-4,3.712876809190852e-4,3.712876809190852e-4,3.4007207093146504e-4,3.4007207093146504e-4,3.4007207093146504e-4,3.4007207093146504e-4,3.4007207093146504e-4,3.1216455132531936e-4,3.1216455132531936e-4,3.1216455132531936e-4,3.1216455132531936e-4,3.1216455132531936e-4,2.8722792287363865e-4,2.8722792287363865e-4,2.8722792287363865e-4,2.8722792287363865e-4,2.8722792287363865e-4,2.645018361163188e-4,2.645018361163188e-4,2.645018361163188e-4,2.645018361163188e-4,2.645018361163188e-4,2.4355684940576556e-4,2.4355684940576556e-4,2.4355684940576556e-4,2.4355684940576556e-4,2.4355684940576556e-4,2.2412735237876063e-4,2.2412735237876063e-4,2.2412735237876063e-4,2.2412735237876063e-4,2.2412735237876063e-4
IIASA-WiC POP,SSP5,CUB,Population,million,7.264469325766648e-4,7.264469325766648e-4,7.264469325766648e-4,7.264469325766648e-4,7.264469325766648e-4,6.822721521193889e-4,6.822721521193889e-4,6.822721521193889e-4,6.822721521193889e-4,6.822721521193889e-4,6.409672066880763e-4,6.409672066880763e-4,6.409672066880763e-4,6.409672066880763e-4,6.409672066880763e-4,6.018222448091312e-4,6.018222448091312e-4,6.018222448091312e-4,6.018222448091312e-4,6.018222448091312e-4,5.645888646943067e-4,5.645888646943067e-4,5.645888646943067e-4,5.645888646943067e-4,5.645888646943067e-4,5.290231771030054e-4,5.290231771030054e-4,5.290231771030054e-4,5.290231771030054e-4,5.290231771030054e-4,4.944352229974132e-4,4.944352229974132e-4,4.944352229974132e-4,4.944352229974132e-4,4.944352229974132e-4,4.6046203826885144e-4,4.6046203826885144e-4,4.6046203826885144e-4,4.6046203826885144e-4,4.6046203826885144e-4,4.2701699171779546e-4,4.2701699171779546e-4,4.2701699171779546e-4,4.2701699171779546e-4,4.2701699171779546e-4,3.9517747375759926e-4,3.9517747375759926e-4,3.9517747375759926e-4,3.9517747375759926e-4,3.9517747375759926e-4,3.658338221187536e-4,3.658338221187536e-4,3.658338221187536e-4,3.658338221187536e-4,3.658338221187536e-4,3.3885410157553946e-4,3.3885410157553946e-4,3.3885410157553946e-4,3.3885410157553946e-4,3.3885410157553946e-4,3.135985531708668e-4,3.135985531708668e-4,3.135985531708668e-4,3.135985531708668e-4,3.135985531708668e-4,2.901104709478695e-4,2.901104709478695e-4,2.901104709478695e-4,2.901104709478695e-4,2.901104709478695e-4,2.6823361830650316e-4,2.6823361830650316e-4,2.6823361830650316e-4,2.6823361830650316e-4,2.6823361830650316e-4,2.4677311747999057e-4,2.4677311747999057e-4,2.4677311747999057e-4,2.4677311747999057e-4,2.4677311747999057e-4
IIASA-WiC POP,SSP1,CYP,Population,million,8.252304810215942e-5,8.252304810215942e-5,8.252304810215942e-5,8.252304810215942e-5,8.252304810215942e-5,8.369316147224172e-5,8.369316147224172e-5,8.369316147224172e-5,8.369316147224172e-5,8.369316147224172e-5,8.468178927183598e-5,8.468178927183598e-5,8.468178927183598e-5,8.468178927183598e-5,8.468178927183598e-5,8.567224049530043e-5,8.567224049530043e-5,8.567224049530043e-5,8.567224049530043e-5,8.567224049530043e-5,8.675080333106262e-5,8.675080333106262e-5,8.675080333106262e-5,8.675080333106262e-5,8.675080333106262e-5,8.798575593190936e-5,8.798575593190936e-5,8.798575593190936e-5,8.798575593190936e-5,8.798575593190936e-5,8.924336168277757e-5,8.924336168277757e-5,8.924336168277757e-5,8.924336168277757e-5,8.924336168277757e-5,9.042859430168646e-5,9.042859430168646e-5,9.042859430168646e-5,9.042859430168646e-5,9.042859430168646e-5,9.15299024211649e-5,9.15299024211649e-5,9.15299024211649e-5,9.15299024211649e-5,9.15299024211649e-5,9.22885399101461e-5,9.22885399101461e-5,9.22885399101461e-5,9.22885399101461e-5,9.22885399101461e-5,9.273896474733498e-5,9.273896474733498e-5,9.273896474733498e-5,9.273896474733498e-5,9.273896474733498e-5,9.254305528481241e-5,9.254305528481241e-5,9.254305528481241e-5,9.254305528481241e-5,9.254305528481241e-5,9.177279692049028e-5,9.177279692049028e-5,9.177279692049028e-5,9.177279692049028e-5,9.177279692049028e-5,9.043303808162598e-5,9.043303808162598e-5,9.043303808162598e-5,9.043303808162598e-5,9.043303808162598e-5,8.826703091169282e-5,8.826703091169282e-5,8.826703091169282e-5,8.826703091169282e-5,8.826703091169282e-5,8.574373938145067e-5,8.574373938145067e-5,8.574373938145067e-5,8.574373938145067e-5,8.574373938145067e-5
IIASA-WiC POP,SSP2,CYP,Population,million,8.196127014749877e-5,8.196127014749877e-5,8.196127014749877e-5,8.196127014749877e-5,8.196127014749877e-5,8.272479898376733e-5,8.272479898376733e-5,8.272479898376733e-5,8.272479898376733e-5,8.272479898376733e-5,8.331962321135853e-5,8.331962321135853e-5,8.331962321135853e-5,8.331962321135853e-5,8.331962321135853e-5,8.388482876431267e-5,8.388482876431267e-5,8.388482876431267e-5,8.388482876431267e-5,8.388482876431267e-5,8.444677121981198e-5,8.444677121981198e-5,8.444677121981198e-5,8.444677121981198e-5,8.444677121981198e-5,8.520616919343996e-5,8.520616919343996e-5,8.520616919343996e-5,8.520616919343996e-5,8.520616919343996e-5,8.614395489570171e-5,8.614395489570171e-5,8.614395489570171e-5,8.614395489570171e-5,8.614395489570171e-5,8.707324490501779e-5,8.707324490501779e-5,8.707324490501779e-5,8.707324490501779e-5,8.707324490501779e-5,8.799481417228478e-5,8.799481417228478e-5,8.799481417228478e-5,8.799481417228478e-5,8.799481417228478e-5,8.850121442448821e-5,8.850121442448821e-5,8.850121442448821e-5,8.850121442448821e-5,8.850121442448821e-5,8.866290617303567e-5,8.866290617303567e-5,8.866290617303567e-5,8.866290617303567e-5,8.866290617303567e-5,8.847342916964717e-5,8.847342916964717e-5,8.847342916964717e-5,8.847342916964717e-5,8.847342916964717e-5,8.80777752864739e-5,8.80777752864739e-5,8.80777752864739e-5,8.80777752864739e-5,8.80777752864739e-5,8.749584528930958e-5,8.749584528930958e-5,8.749584528930958e-5,8.749584528930958e-5,8.749584528930958e-5,8.677749469849671e-5,8.677749469849671e-5,8.677749469849671e-5,8.677749469849671e-5,8.677749469849671e-5,8.603603368949546e-5,8.603603368949546e-5,8.603603368949546e-5,8.603603368949546e-5,8.603603368949546e-5
IIASA-WiC POP,SSP3,CYP,Population,million,8.032597647118816e-5,8.032597647118816e-5,8.032597647118816e-5,8.032597647118816e-5,8.032597647118816e-5,7.95036944835979e-5,7.95036944835979e-5,7.95036944835979e-5,7.95036944835979e-5,7.95036944835979e-5,7.849113579319261e-5,7.849113579319261e-5,7.849113579319261e-5,7.849113579319261e-5,7.849113579319261e-5,7.733464513303922e-5,7.733464513303922e-5,7.733464513303922e-5,7.733464513303922e-5,7.733464513303922e-5,7.623084017577209e-5,7.623084017577209e-5,7.623084017577209e-5,7.623084017577209e-5,7.623084017577209e-5,7.533247286677387e-5,7.533247286677387e-5,7.533247286677387e-5,7.533247286677387e-5,7.533247286677387e-5,7.467459389910578e-5,7.467459389910578e-5,7.467459389910578e-5,7.467459389910578e-5,7.467459389910578e-5,7.408569514748919e-5,7.408569514748919e-5,7.408569514748919e-5,7.408569514748919e-5,7.408569514748919e-5,7.346618176148346e-5,7.346618176148346e-5,7.346618176148346e-5,7.346618176148346e-5,7.346618176148346e-5,7.263948521097416e-5,7.263948521097416e-5,7.263948521097416e-5,7.263948521097416e-5,7.263948521097416e-5,7.17018713558671e-5,7.17018713558671e-5,7.17018713558671e-5,7.17018713558671e-5,7.17018713558671e-5,7.079899589357034e-5,7.079899589357034e-5,7.079899589357034e-5,7.079899589357034e-5,7.079899589357034e-5,7.009214861357645e-5,7.009214861357645e-5,7.009214861357645e-5,7.009214861357645e-5,7.009214861357645e-5,6.947718126701733e-5,6.947718126701733e-5,6.947718126701733e-5,6.947718126701733e-5,6.947718126701733e-5,6.891349938836694e-5,6.891349938836694e-5,6.891349938836694e-5,6.891349938836694e-5,6.891349938836694e-5,6.830774544836061e-5,6.830774544836061e-5,6.830774544836061e-5,6.830774544836061e-5,6.830774544836061e-5
IIASA-WiC POP,SSP4,CYP,Population,million,8.150934518786654e-5,8.150934518786654e-5,8.150934518786654e-5,8.150934518786654e-5,8.150934518786654e-5,8.181131512256318e-5,8.181131512256318e-5,8.181131512256318e-5,8.181131512256318e-5,8.181131512256318e-5,8.18701821933447e-5,8.18701821933447e-5,8.18701821933447e-5,8.18701821933447e-5,8.18701821933447e-5,8.181127696993145e-5,8.181127696993145e-5,8.181127696993145e-5,8.181127696993145e-5,8.181127696993145e-5,8.169672425313147e-5,8.169672425313147e-5,8.169672425313147e-5,8.169672425313147e-5,8.169672425313147e-5,8.16473837825495e-5,8.16473837825495e-5,8.16473837825495e-5,8.16473837825495e-5,8.16473837825495e-5,8.146493022468423e-5,8.146493022468423e-5,8.146493022468423e-5,8.146493022468423e-5,8.146493022468423e-5,8.119733383179024e-5,8.119733383179024e-5,8.119733383179024e-5,8.119733383179024e-5,8.119733383179024e-5,8.073639289686562e-5,8.073639289686562e-5,8.073639289686562e-5,8.073639289686562e-5,8.073639289686562e-5,7.983481894440416e-5,7.983481894440416e-5,7.983481894440416e-5,7.983481894440416e-5,7.983481894440416e-5,7.849445621655451e-5,7.849445621655451e-5,7.849445621655451e-5,7.849445621655451e-5,7.849445621655451e-5,7.661355604173235e-5,7.661355604173235e-5,7.661355604173235e-5,7.661355604173235e-5,7.661355604173235e-5,7.442728705498266e-5,7.442728705498266e-5,7.442728705498266e-5,7.442728705498266e-5,7.442728705498266e-5,7.193897790799116e-5,7.193897790799116e-5,7.193897790799116e-5,7.193897790799116e-5,7.193897790799116e-5,6.927531144692126e-5,6.927531144692126e-5,6.927531144692126e-5,6.927531144692126e-5,6.927531144692126e-5,6.648753994011081e-5,6.648753994011081e-5,6.648753994011081e-5,6.648753994011081e-5,6.648753994011081e-5
IIASA-WiC POP,SSP5,CYP,Population,million,8.388977560979497e-5,8.388977560979497e-5,8.388977560979497e-5,8.388977560979497e-5,8.388977560979497e-5,8.626134855839727e-5,8.626134855839727e-5,8.626134855839727e-5,8.626134855839727e-5,8.626134855839727e-5,8.84178583152388e-5,8.84178583152388e-5,8.84178583152388e-5,8.84178583152388e-5,8.84178583152388e-5,9.051649722432286e-5,9.051649722432286e-5,9.051649722432286e-5,9.051649722432286e-5,9.051649722432286e-5,9.271595643400114e-5,9.271595643400114e-5,9.271595643400114e-5,9.271595643400114e-5,9.271595643400114e-5,9.497099439812441e-5,9.497099439812441e-5,9.497099439812441e-5,9.497099439812441e-5,9.497099439812441e-5,9.715771899381994e-5,9.715771899381994e-5,9.715771899381994e-5,9.715771899381994e-5,9.715771899381994e-5,9.914059318577927e-5,9.914059318577927e-5,9.914059318577927e-5,9.914059318577927e-5,9.914059318577927e-5,1.0080401115961073e-4,1.0080401115961073e-4,1.0080401115961073e-4,1.0080401115961073e-4,1.0080401115961073e-4,1.019036923867206e-4,1.019036923867206e-4,1.019036923867206e-4,1.019036923867206e-4,1.019036923867206e-4,1.0253535396495506e-4,1.0253535396495506e-4,1.0253535396495506e-4,1.0253535396495506e-4,1.0253535396495506e-4,1.0236467809820957e-4,1.0236467809820957e-4,1.0236467809820957e-4,1.0236467809820957e-4,1.0236467809820957e-4,1.0139727274320975e-4,1.0139727274320975e-4,1.0139727274320975e-4,1.0139727274320975e-4,1.0139727274320975e-4,9.957340035113974e-5,9.957340035113974e-5,9.957340035113974e-5,9.957340035113974e-5,9.957340035113974e-5,9.676620517351913e-5,9.676620517351913e-5,9.676620517351913e-5,9.676620517351913e-5,9.676620517351913e-5,9.335405324023103e-5,9.335405324023103e-5,9.335405324023103e-5,9.335405324023103e-5,9.335405324023103e-5
